TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,28,01:20,4.57,3.74,25.33,35.21,187.51,0.99,0.99,0.99,-0.22,313.08
1,28,01:30,4.69,1.7,25.1,34.63,194.92,0.99,0.99,0.99,-0.22,323.66
1,28,01:40,4.65,0.78,24.86,34.35,196.14,0.99,0.99,0.99,-0.26,314.42
1,28,01:50,4.44,-0.88,24.72,33.97,196.15,0.99,0.99,0.99,-0.26,283.78
1,28,02:00,3.99,-0.52,24.57,33.81,196.15,0.99,0.99,0.99,-0.25,234.74
1,28,02:10,4.15,0.43,24.47,33.63,196.15,0.99,0.99,0.99,-0.26,248.25
1,28,02:20,3.83,2.51,24.33,33.38,196.15,0.99,0.99,0.99,-0.22,203.99
1,28,02:30,4.75,4.13,24.25,33.23,201.53,0.99,0.99,0.99,-0.25,301.81
1,28,02:40,3.84,0.67,24.14,32.89,198.51,0.99,0.99,0.99,-0.21,197.17
1,28,02:50,3.23,-0.88,24.04,32.79,196.11,0.99,0.99,0.99,-0.23,144.35
1,28,03:00,3.75,2.43,23.96,32.73,200.79,0.99,0.99,0.99,-0.25,172.85
1,28,03:10,3.81,1.86,23.84,32.48,204.7,0.99,0.99,0.99,-0.22,186.62
1,28,03:20,4.01,1.73,23.71,32.24,204.7,0.99,0.99,0.99,-0.24,198.73
1,28,03:30,3.79,3.46,23.56,32.09,206.58,0.99,0.99,0.99,-0.22,180.26
1,28,03:40,3.92,-3.97,23.5,31.99,208.06,0.99,0.99,0.99,-0.22,183.34
1,28,03:50,2.86,-2.14,23.46,31.99,196.04,0.99,0.99,0.99,-0.24,122.72
1,28,04:00,2.73,5.09,23.37,31.99,206.76,0.99,0.99,0.99,-0.21,93.34
1,28,04:10,1.73,2.68,23.24,32.07,208.6,0.99,0.99,0.99,-0.24,23.85
1,28,04:20,1.15,5.84,23.15,32.15,217.49,1,1,1,-0.31,-1.67
1,28,04:30,1.35,7.49,23.12,32.71,221.22,1.81,1.81,1.81,-0.31,-0.3
1,28,04:40,1.27,-4.84,23.34,34.4,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,04:50,0.92,-37.63,23.5,35.03,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,05:00,0.47,29.11,23.33,35.24,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,05:10,0.4,27.25,23.17,35.32,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,05:20,0.72,-37.29,23.1,35.4,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,05:30,0.36,-13.58,22.82,35.5,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,05:40,0.25,64.56,22.6,35.59,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,05:50,0.57,20.17,22.6,35.59,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,06:00,0.71,2.79,22.6,35.57,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,06:10,0.99,-14.5,22.5,35.4,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,06:20,0.77,-31.15,22.37,35.4,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,06:30,0.9,-58.72,22.51,35.4,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,06:40,0.72,-72.1,22.46,35.47,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,06:50,0.36,-90.29,22.29,35.59,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,07:00,0.35,-100.3,22.29,35.62,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,07:10,0.15,-79.11,22.29,35.7,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,07:20,0.17,22.36,22.37,35.7,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,07:30,0.33,97.75,22.58,35.79,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,07:40,0.25,55.29,22.79,35.9,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,07:50,0.32,72.19,23.06,35.95,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,08:00,0.44,111.39,23.2,35.99,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,08:10,0.77,129.78,23.22,36.04,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,08:20,0.68,147.35,23.4,36.2,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,08:30,0.72,117.41,23.64,36.29,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,08:40,0.95,138.89,24.04,36.48,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,08:50,0.78,110.83,24.43,36.65,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,09:00,0.63,31.63,24.76,36.79,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,09:10,0.81,-99.94,25.17,36.99,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,09:20,0.5,-10.13,25.6,37.24,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,09:30,1.07,-61.71,26.03,37.46,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,09:40,0.68,-8.9,26.38,37.71,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,09:50,1.24,-35.14,26.72,38.01,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,10:00,1.5,-20.62,27.08,38.12,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,10:10,1.73,-18.5,27.47,38.4,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,10:20,1.51,-43.07,27.77,38.5,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,10:30,1.59,-35.49,28.08,38.66,221.22,1.9,1.9,1.9,-0.3,-0.3
1,28,10:40,3.8,-27.28,28.35,38.71,193.62,1.68,1.68,1.68,-0.11,31.59
1,28,10:50,3.38,0.43,28.91,37.9,184.29,0.99,0.99,0.99,-0.21,142.16
1,28,11:00,4.36,1.22,29.35,37.58,174.29,0.99,0.99,0.99,-0.25,258.71
1,28,11:10,5.54,2,29.01,36.81,184.34,0.99,0.99,0.99,-0.24,455.52
1,28,11:20,5.21,-1.34,28.91,36.26,186.71,0.99,0.99,0.99,-0.22,382.96
1,28,11:30,5.03,1.83,29.22,36.51,188.16,0.99,0.99,0.99,-0.23,376.88
1,28,11:40,5.11,1.06,29.45,36.61,191.21,0.99,0.99,0.99,-0.28,418.88
1,28,11:50,5.64,-1.43,29.74,37.23,186.81,0.99,0.99,0.99,-0.26,498.38
1,28,12:00,8.04,1.14,30.02,37.83,206,1,1,1,-0.26,1009.1
1,28,12:10,8.89,-0.63,30.17,38.14,199.67,1,1,1,-0.31,1212.49
1,28,12:20,9.1,0.16,30.42,38.44,200.2,1.01,1.01,1.01,-0.21,1232.64
1,28,12:30,9.26,-0.62,30.78,38.9,200.18,1.02,1.02,1.02,-0.25,1230.1
1,28,12:40,9.32,-1.43,31.09,39.44,201.54,1.02,1.02,1.02,-0.22,1219.22
1,28,12:50,10.92,1.52,31.33,40.01,205.47,1.05,1.05,1.05,-0.27,1402.14
1,28,13:00,10.54,1.8,31.56,40.39,205.09,1.04,1.04,1.04,-0.22,1376.92
1,28,13:10,9.7,-1.41,31.69,40.86,212.32,1.02,1.02,1.02,-0.2,1257.5
1,28,13:20,11,1.83,31.86,41.21,218.83,1.04,1.04,1.04,-0.28,1473.12
1,28,13:30,9.81,-3.89,32.02,41.34,209.92,1.03,1.03,1.03,-0.21,1290.33
1,28,13:40,9.79,3.26,32.09,41.78,216.34,1.02,1.02,1.02,-0.22,1326.04
1,28,13:50,12.24,-2.99,32.34,42.17,224.39,1.07,1.07,1.07,-0.22,1454.45
1,28,14:00,11.25,-0.56,32.31,42.2,225.86,1.05,1.05,1.05,-0.1,1427.76
1,28,14:10,10.17,-1.35,32.47,42.5,208.3,1.04,1.04,1.04,-0.31,1270.89
1,28,14:20,9.03,0.95,32.6,42.92,225.42,1.17,1.17,1.17,0,855.34
1,28,14:30,9.88,1.67,32.62,43.21,211.76,1.03,1.03,1.03,-0.2,1274.8
1,28,14:40,11.83,-1.36,32.7,43.08,229.4,1.06,1.06,1.06,-0.21,1445.88
1,28,14:50,9.47,-0.6,32.62,43.04,218.53,1.03,1.03,1.03,-0.19,1134.97
1,28,15:00,8.55,-1.97,32.66,43.26,210.01,1.01,1.01,1.01,-0.26,1049.09
1,28,15:10,8.98,2.79,32.73,43.46,204.89,1,1,1,-0.2,1190.55
1,28,15:20,11.05,0.42,32.72,43.47,204.41,1.04,1.04,1.04,-0.23,1448.35
1,28,15:30,8.87,0.13,32.81,43.44,191.57,1.01,1.01,1.01,-0.18,1136.12
1,28,15:40,11.96,-2.57,33.07,43.68,193.06,1.07,1.07,1.07,-0.27,1488.29
1,28,15:50,9.33,-2.88,33.1,43.53,180.7,1.02,1.02,1.02,-0.25,1237.16
1,28,16:00,9,5.26,33.21,43.94,191.46,1.02,1.02,1.02,-0.19,1075.5
1,28,16:10,7.53,-0.23,33.29,44.28,228.14,1,1,1,-0.29,872.73
1,28,16:20,7.4,-1.53,33.2,44.48,222.4,1,1,1,-0.27,841.04
1,28,16:30,11.17,0.91,33.09,44.43,201.89,1.03,1.03,1.03,-0.23,1373.77
1,28,16:40,14.72,2.83,33.02,43.58,211.64,1.12,1.12,1.12,-0.21,1384.31
1,28,16:50,10.95,0.66,32.25,42.74,224.89,1.06,1.06,1.06,-0.28,1224.73
1,28,17:00,10.82,-0.38,31.97,42.62,236.69,1.04,1.04,1.04,-0.22,1417.91
1,28,17:10,14.18,1.84,31.83,42.52,249.65,1.12,1.12,1.12,-0.22,1548.54
1,28,17:20,15.83,1.62,31.64,42,240.05,1.14,1.14,1.14,-0.21,1541.39
1,28,17:30,15.49,0.62,31.73,41.44,242.05,1.13,1.13,1.13,-0.22,1547.01
1,28,17:40,15.66,-1.99,31.59,41.28,244.45,1.14,1.14,1.14,-0.21,1549.82
1,28,17:50,16.72,-0.91,31.5,40.97,245.88,1.16,1.16,1.16,-0.25,1549.04
1,28,18:00,14.36,4.85,30.94,40.87,244.44,1.12,1.12,1.12,-0.24,1548.96
1,28,18:10,11.8,-3.83,30.64,41.01,245.76,1.07,1.07,1.07,-0.2,1522.79
1,28,18:20,10.09,0.69,30.33,41.49,252.24,1.02,1.02,1.02,-0.21,1406.87
1,28,18:30,10.21,-0.68,30.19,41.86,252.15,1.02,1.02,1.02,-0.24,1411.26
1,28,18:40,9.14,-0.19,30.28,42.11,246.97,1,1,1,-0.25,1265.12
1,28,18:50,9.05,-0.07,30.2,42.37,253.56,1.01,1.01,1.01,-0.26,1212.61
1,28,19:00,10.98,-1.11,29.97,42.33,268,1.04,1.04,1.04,-0.18,1513.24
1,28,19:10,12.23,0.23,29.61,41.85,270.91,1.08,1.08,1.08,-0.2,1532.52
1,28,19:20,12.02,1.84,29.22,41.32,270.88,1.08,1.08,1.08,-0.19,1549.21
1,28,19:30,10.89,-0.1,28.87,41.1,276.56,1.04,1.04,1.04,-0.22,1533.02
1,28,19:40,10.36,0.46,28.67,41.08,280.42,1.03,1.03,1.03,-0.23,1483.38
1,28,19:50,10.07,-0.61,28.48,41.18,280.42,1.02,1.02,1.02,-0.21,1429.38
1,28,20:00,7.83,-0.86,28.28,41.12,283.77,1,1,1,-0.16,947.74
1,28,20:10,8.11,-2.97,28.13,41.23,274.49,1,1,1,-0.23,1028.62
1,28,20:20,10.17,1.1,28.01,41.16,274.7,1.03,1.03,1.03,-0.25,1367.14
1,28,20:30,9.64,3.02,27.81,40.65,281.57,1.01,1.01,1.01,-0.17,1365.62
1,28,20:40,10.08,0.88,27.43,40.28,278.54,1.02,1.02,1.02,-0.24,1439.85
1,28,20:50,9.23,2.09,27.07,39.94,270.95,1.01,1.01,1.01,-0.23,1318.06
1,28,21:00,10.7,1.05,26.8,39.7,275.33,1.04,1.04,1.04,-0.18,1524.38
1,28,21:10,8.36,0.21,26.55,39.38,280.03,1,1,1,-0.23,1088.78
1,28,21:20,6.93,0.77,26.33,39.38,278.29,1,1,1,-0.25,742.15
1,28,21:30,5.58,-2.75,26.09,39.33,270.89,0.99,0.99,0.99,-0.23,456.01
1,28,21:40,4.95,-0.15,25.93,38.89,256.16,0.99,0.99,0.99,-0.23,340.36
1,28,21:50,7.06,-1.99,25.74,38.94,244.16,1,1,1,-0.28,762.27
1,28,22:00,9.68,-1.12,25.82,38.57,234.76,1.03,1.03,1.03,-0.29,1285.67
1,28,22:10,12.54,2.14,26.12,37.78,224.79,1.08,1.08,1.08,-0.21,1455.33
1,28,22:20,7.11,0.95,25.73,37.37,233.25,1,1,1,-0.22,781.9
1,28,22:30,6.79,0.59,25.5,37.4,219.72,1,1,1,-0.22,730.94
1,28,22:40,7.67,-1.64,25.65,37.69,228.65,1,1,1,-0.24,935.17
1,28,22:50,6.71,2.4,25.45,37.69,235.67,1,1,1,-0.25,700.72
1,28,23:00,4.94,-0.95,25.05,37.29,245.29,0.99,0.99,0.99,-0.24,368.22
1,28,23:10,5.32,-0.9,24.73,36.96,240.49,0.99,0.99,0.99,-0.26,417.02
1,28,23:20,4.98,-0.65,24.5,36.37,238.86,0.99,0.99,0.99,-0.24,344.77
1,28,23:30,7.64,0.48,24.31,36.36,228.16,1,1,1,-0.31,914.66
1,28,23:40,8.92,-0.54,24.34,35.94,221.9,1,1,1,-0.23,1215.96
1,28,23:50,6.21,-3.44,24.32,35.78,204.62,1,1,1,-0.23,614.45
1,29,00:00,6.65,3.99,24.25,35.72,212.52,1,1,1,-0.31,711.2
1,29,00:10,10.97,-0.52,24.29,35.81,233.13,1.04,1.04,1.04,-0.23,1428.14
1,29,00:20,11.18,-1.69,23.75,34.74,220.8,1.05,1.05,1.05,-0.18,1471.4
1,29,00:30,10.31,0.04,22.71,33.48,204.02,1.04,1.04,1.04,-0.18,1447.25
1,29,00:40,11.35,-2.27,21.98,32.75,178.8,1.06,1.06,1.06,-0.2,1493.46
1,29,00:50,8.82,0.85,21.45,32.78,171.1,1.01,1.01,1.01,-0.26,1225
1,29,01:00,9.29,3.46,20.92,33.02,184.18,1.01,1.01,1.01,-0.22,1298.19
1,29,01:10,7.61,3.76,20.52,33.01,188.43,1,1,1,-0.18,948.08
1,29,01:20,5.86,2.79,20.33,33.23,194.25,0.99,0.99,0.99,-0.27,582.79
1,29,01:30,5.44,-0.11,20.17,32.98,195.82,0.99,0.99,0.99,-0.27,484.04
1,29,01:40,6.83,0.21,20.08,33.04,189.65,1,1,1,-0.29,751.16
1,29,01:50,5.72,0.12,19.94,32.67,190,0.99,0.99,0.99,-0.26,540.92
1,29,02:00,6.45,4.62,19.86,32.57,200.63,1,1,1,-0.28,628.85
1,29,02:10,7.72,-3.72,19.73,32.34,212.46,1,1,1,-0.25,970.64
1,29,02:20,8.06,-1.11,19.54,31.89,199.95,1,1,1,-0.24,1064.83
1,29,02:30,9.64,-2.46,19.34,31.45,193.84,1.03,1.03,1.03,-0.2,1359.51
1,29,02:40,8.88,2.95,18.96,31.05,195.28,1.01,1.01,1.01,-0.23,1302.9
1,29,02:50,7.94,-1.11,18.67,30.84,195.27,1,1,1,-0.17,1093.25
1,29,03:00,6.3,-2.24,18.46,30.83,195.26,1,1,1,-0.25,677.22
1,29,03:10,6.26,1.03,18.3,30.98,195.27,1,1,1,-0.23,679.09
1,29,03:20,6.35,1.12,18.17,31,198.13,1,1,1,-0.23,662.02
1,29,03:30,8.02,2.92,18.1,30.75,202.89,1,1,1,-0.31,1052.62
1,29,03:40,9.17,-0.2,18.02,30.33,202.89,1.01,1.01,1.01,-0.15,1305.5
1,29,03:50,6.26,-3.75,17.86,30.03,202.01,1,1,1,-0.21,660.88
1,29,04:00,5.25,-1.9,17.71,30.01,195.23,0.99,0.99,0.99,-0.25,458.22
1,29,04:10,4.84,1.02,17.59,29.53,197.7,0.99,0.99,0.99,-0.26,348.9
1,29,04:20,4.42,-3.1,17.5,29.04,199.99,0.99,0.99,0.99,-0.24,309.32
1,29,04:30,5.39,-2.44,17.42,28.73,190.1,0.99,0.99,0.99,-0.26,420.1
1,29,04:40,5.74,-0.28,17.34,28.8,181.74,0.99,0.99,0.99,-0.28,486.54
1,29,04:50,5.5,1.76,17.2,28.48,185.63,0.99,0.99,0.99,-0.22,460.68
1,29,05:00,5.35,3.95,17.1,27.93,186.59,0.99,0.99,0.99,-0.23,429.95
1,29,05:10,4.71,3.03,17,27.53,194.81,0.99,0.99,0.99,-0.28,341.42
1,29,05:20,4.77,-3.24,16.88,27.3,202.08,0.99,0.99,0.99,-0.23,344.24
1,29,05:30,4.48,-0.07,16.8,26.95,197.82,0.99,0.99,0.99,-0.26,305.63
1,29,05:40,4.55,0.12,16.71,26.74,193.36,0.99,0.99,0.99,-0.28,322.49
1,29,05:50,4.51,3.21,16.6,26.49,193.34,0.99,0.99,0.99,-0.24,313.61
1,29,06:00,4.76,3.45,16.52,26.3,195.32,0.99,0.99,0.99,-0.26,351.57
1,29,06:10,5.73,3.45,16.45,26.5,202.03,0.99,0.99,0.99,-0.24,473.81
1,29,06:20,5.5,1.87,16.31,26.31,205.88,0.99,0.99,0.99,-0.29,426.59
1,29,06:30,5.9,-3.36,16.15,26.23,209.7,0.99,0.99,0.99,-0.27,496.66
1,29,06:40,5.79,-1.79,16.1,26.28,209.73,0.99,0.99,0.99,-0.26,482.35
1,29,06:50,5.37,2.9,16.1,26.18,212.24,0.99,0.99,0.99,-0.23,442.75
1,29,07:00,4.44,2.27,16.1,25.84,221.04,0.99,0.99,0.99,-0.22,301.57
1,29,07:10,4.3,0.59,16.1,25.58,218.6,0.99,0.99,0.99,-0.25,290.84
1,29,07:20,5.48,-1.03,16.2,25.81,217.3,0.99,0.99,0.99,-0.25,471.22
1,29,07:30,4.52,-0.91,16.3,25.9,217.3,0.99,0.99,0.99,-0.25,307.5
1,29,07:40,3.54,-1.27,16.45,25.7,222.61,0.99,0.99,0.99,-0.25,175.46
1,29,07:50,4,-3.35,16.64,25.7,221.88,0.99,0.99,0.99,-0.23,234.61
1,29,08:00,5.45,-2.65,16.8,25.77,215.32,0.99,0.99,0.99,-0.26,427.18
1,29,08:10,5.76,-0.99,16.89,26.11,212.95,0.99,0.99,0.99,-0.28,506.2
1,29,08:20,6.32,1.05,17,26.47,209.63,1,1,1,-0.24,629.9
1,29,08:30,6.69,-2.75,17.17,26.82,208.7,1,1,1,-0.31,737.05
1,29,08:40,8.02,-1.68,17.38,27.17,206.85,1,1,1,-0.24,1062.38
1,29,08:50,8.55,-0.09,17.62,27.48,207.52,1,1,1,-0.24,1174.73
1,29,09:00,8.04,0.9,17.86,27.94,213.89,1,1,1,-0.29,1045.37
1,29,09:10,8.31,0,18.07,28.3,215.82,1,1,1,-0.19,1100.08
1,29,09:20,7.74,-1.01,18.25,28.58,213.82,1,1,1,-0.26,929.96
1,29,09:30,8.06,0.23,18.55,28.99,211.5,1,1,1,-0.19,1022
1,29,09:40,7.92,-0.24,18.85,29.37,209.39,1,1,1,-0.29,1024.49
1,29,09:50,7.82,1.14,19.22,29.79,203.15,1,1,1,-0.24,980.85
1,29,10:00,7.32,0.53,19.6,30.26,210.01,1,1,1,-0.29,834.34
1,29,10:10,6.77,1.13,19.91,30.56,208.29,1,1,1,-0.23,717.62
1,29,10:20,6.7,0.68,20.3,30.96,218.22,1,1,1,-0.22,726.59
1,29,10:30,7.56,-0.81,20.63,31.15,216.37,1,1,1,-0.23,879.64
1,29,10:40,7.43,-1.35,21.02,31.44,220.31,1,1,1,-0.23,886.18
1,29,10:50,7.33,1.12,21.39,31.7,218.09,1,1,1,-0.32,834.89
1,29,11:00,7.56,-0.57,21.66,31.93,211.61,1,1,1,-0.28,904.43
1,29,11:10,7.19,0.18,21.87,32.12,217.95,1,1,1,-0.25,805.36
1,29,11:20,6.95,-0.99,22.11,32.44,216.58,1,1,1,-0.25,753.96
1,29,11:30,6.16,2.89,22.22,32.59,197.91,1,1,1,-0.24,638.9
1,29,11:40,6.99,-0.37,22.45,32.85,195.39,1,1,1,-0.3,803.19
1,29,11:50,7.68,1.67,22.66,33.06,208.22,1,1,1,-0.2,906.42
1,29,12:00,8.34,-1.74,22.77,32.95,208.72,1,1,1,-0.21,1073.45
1,29,12:10,7.47,-0.08,22.92,33.26,206.36,1,1,1,-0.33,934.53
1,29,12:20,6.72,1.11,23.16,33.56,207.55,1,1,1,-0.2,752.37
1,29,12:30,6.85,-2.21,23.38,33.78,207.62,1,1,1,-0.25,759.83
1,29,12:40,7.57,1.42,23.68,34.2,203.07,1,1,1,-0.24,922.55
1,29,12:50,6.97,0.99,23.88,34.26,209.62,1,1,1,-0.24,740.23
1,29,13:00,7.81,-2.18,24.14,34.51,205.44,1,1,1,-0.22,960.93
1,29,13:10,7.31,-0.68,24.3,34.62,207.75,1,1,1,-0.28,855.62
1,29,13:20,6.86,2.23,24.5,34.88,216.07,1,1,1,-0.21,761.25
1,29,13:30,7.24,-0.28,24.62,35.01,213.3,1,1,1,-0.23,834.72
1,29,13:40,7.35,-0.91,24.91,35.27,215.84,1,1,1,-0.24,847.77
1,29,13:50,8.58,2.53,25.11,35.39,205.41,1,1,1,-0.27,1139.34
1,29,14:00,7.89,-1.11,25.39,35.64,215.06,1,1,1,-0.24,963.7
1,29,14:10,6.62,1.75,25.8,35.93,209.4,1,1,1,-0.2,687.58
1,29,14:20,8.75,0.06,26.07,36.31,214.76,1.01,1.01,1.01,-0.27,1059.58
1,29,14:30,7.96,0.04,26.25,36.3,216.17,1.01,1.01,1.01,-0.24,924.58
1,29,14:40,8.74,-1.78,26.51,36.53,213.42,1.01,1.01,1.01,-0.15,1127.96
1,29,14:50,9.74,-0.11,26.72,36.65,203.95,1.02,1.02,1.02,-0.28,1264.48
1,29,15:00,10.99,0.96,26.94,36.74,199.58,1.05,1.05,1.05,-0.14,1419.14
1,29,15:10,9.97,3.11,27.06,36.87,200.64,1.03,1.03,1.03,-0.21,1304.78
1,29,15:20,8.97,-1.75,27.48,37.18,209.93,1.02,1.02,1.02,-0.31,1085.22
1,29,15:30,10.93,-1.13,27.58,37.52,209.42,1.05,1.05,1.05,-0.21,1408.96
1,29,15:40,11.5,-3.15,27.73,37.7,205.74,1.05,1.05,1.05,-0.24,1487.35
1,29,15:50,10.82,-1.62,27.93,37.88,202.08,1.04,1.04,1.04,-0.26,1401.35
1,29,16:00,9,2.05,28.11,38.29,204.32,1.02,1.02,1.02,-0.26,1131.04
1,29,16:10,11.62,1.14,28.27,38.53,215.08,1.07,1.07,1.07,-0.19,1500.94
1,29,16:20,9.49,0.15,28.29,38.66,216.61,1.02,1.02,1.02,-0.28,1350.55
1,29,16:30,10.39,-2.06,28.36,38.97,209.27,1.04,1.04,1.04,-0.2,1373.61
1,29,16:40,9.99,-1.47,28.4,39.15,202.73,1.03,1.03,1.03,-0.23,1309.83
1,29,16:50,9.29,2.37,28.55,39.35,211.9,1.03,1.03,1.03,-0.23,1188.81
1,29,17:00,8.93,2.85,28.78,39.79,231.61,1.01,1.01,1.01,-0.22,1114.13
1,29,17:10,8.7,-2.28,28.82,39.99,231.21,1.01,1.01,1.01,-0.28,1061.16
1,29,17:20,9.61,-2.9,28.76,40.02,219,1.02,1.02,1.02,-0.21,1220.31
1,29,17:30,8.41,1.96,28.76,39.87,235.46,1,1,1,-0.2,1088.01
1,29,17:40,8.34,-0.42,28.76,40.18,229.28,1,1,1,-0.27,1015.45
1,29,17:50,7.52,-1.92,28.82,40.2,228.85,1,1,1,-0.17,896.85
1,29,18:00,9.73,2.04,28.85,40.15,231.05,1.02,1.02,1.02,-0.27,1313.75
1,29,18:10,7.97,-2.24,28.79,40.04,221.39,1,1,1,-0.2,940.5
1,29,18:20,9.22,1.6,28.85,40.03,215.44,1.01,1.01,1.01,-0.27,1254.53
1,29,18:30,8.07,-0.03,28.83,39.95,223.11,1,1,1,-0.23,1038.07
1,29,18:40,9.65,0.19,28.79,40.09,229.76,1.02,1.02,1.02,-0.24,1304.47
1,29,18:50,8.16,3.05,28.76,40.1,245.54,1.01,1.01,1.01,-0.17,996.97
1,29,19:00,7.38,-2.58,28.76,40.34,228.67,1,1,1,-0.28,816.34
1,29,19:10,7.71,-2.04,28.76,40.47,233.19,1,1,1,-0.24,923.02
1,29,19:20,7.48,1.96,28.75,40.32,226.54,1,1,1,-0.24,873.21
1,29,19:30,7.89,-1.52,28.68,40.21,227.05,1,1,1,-0.26,943.34
1,29,19:40,8.48,0.75,28.6,40.09,239.48,1,1,1,-0.19,1095.19
1,29,19:50,6.93,-2.91,28.52,40,237.62,1,1,1,-0.2,688
1,29,20:00,7.86,0.99,28.49,39.96,236.71,1,1,1,-0.26,957.56
1,29,20:10,7.44,-0.7,28.34,39.76,241.51,1,1,1,-0.24,890.38
1,29,20:20,8.79,3.8,28.22,39.58,236.49,1.01,1.01,1.01,-0.21,1168.8
1,29,20:30,7.34,-0.27,28.03,39.33,249.41,1,1,1,-0.2,840.36
1,29,20:40,7.82,0.71,27.87,39.36,249.79,1,1,1,-0.22,966.68
1,29,20:50,8.25,0,27.67,39.15,252.72,1,1,1,-0.26,1062.07
1,29,21:00,7.26,0.64,27.47,38.98,250.32,1,1,1,-0.26,818.03
1,29,21:10,7.75,3.22,27.23,38.82,250.32,1,1,1,-0.23,947.07
1,29,21:20,6.26,-1.72,27.01,38.74,257.27,1,1,1,-0.25,586.93
1,29,21:30,6.72,-2.65,26.78,38.6,257.96,1,1,1,-0.26,694.27
1,29,21:40,5.98,-0.35,26.58,38.16,257.96,1,1,1,-0.25,555.71
1,29,21:50,6.61,-0.94,26.41,38.06,257.96,1,1,1,-0.24,665.95
1,29,22:00,6.19,0.95,26.24,37.75,257.96,1,1,1,-0.27,594
1,29,22:10,6.24,-0.69,26.04,37.55,257.96,1,1,1,-0.27,616.95
1,29,22:20,7.06,-1.01,25.84,37.23,257.96,1,1,1,-0.25,787.16
1,29,22:30,7.92,-0.26,25.7,36.95,257.96,1,1,1,-0.21,977.39
1,29,22:40,6.71,1.91,25.5,36.72,257.96,1,1,1,-0.24,715.81
1,29,22:50,7.05,-0.67,25.31,36.38,263.24,1,1,1,-0.28,775.02
1,29,23:00,7.34,-2.58,25.15,36.29,265.67,1,1,1,-0.26,846.43
1,29,23:10,6.05,3.13,25.08,36.17,265.67,1,1,1,-0.22,592.47
1,29,23:20,5.41,-0.18,24.85,35.6,265.67,0.99,0.99,0.99,-0.27,417.47
1,29,23:30,5.2,-4.57,24.75,35.49,265.67,0.99,0.99,0.99,-0.25,368.37
1,29,23:40,4.56,-0.98,24.62,35.11,265.67,0.99,0.99,0.99,-0.26,286.78
1,29,23:50,3.82,-1.23,24.5,34.77,265.67,0.99,0.99,0.99,-0.27,190.42
1,30,00:00,3.87,-0.57,24.42,34.41,265.67,0.99,0.99,0.99,-0.26,186.25
1,30,00:10,3.96,0.55,24.3,34.05,265.67,0.99,0.99,0.99,-0.24,203.19
1,30,00:20,3.69,2.25,24.28,33.75,270.62,0.99,0.99,0.99,-0.25,161.33
1,30,00:30,3.43,-0.02,24.14,33.54,274.29,0.99,0.99,0.99,-0.25,145.87
1,30,00:40,2.77,2.02,23.98,33.26,281.47,0.99,0.99,0.99,-0.28,98.72
1,30,00:50,2.45,1.98,23.81,33.14,282.84,0.99,0.99,0.99,-0.27,73.88
1,30,01:00,2.87,0.17,23.62,32.85,282.84,0.99,0.99,0.99,-0.27,102.08
1,30,01:10,2.07,0.45,23.6,32.79,282.84,0.99,0.99,0.99,-0.25,51.96
1,30,01:20,1.36,0,23.5,32.82,282.84,1,1,1,-0.27,6.86
1,30,01:30,0.99,8.24,23.4,32.91,282.84,1.33,1.33,1.33,-0.32,-0.21
1,30,01:40,1.03,23.78,23.67,34.35,282.84,1.9,1.9,1.9,-0.3,0
